,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score
129,1.5,A pointer to a location in memory.,3,5,4,0.02517473698,0.974825263,0.9678764794,0.6365821362,0.681047663,0.9957092002,0.9509409917,0.9999503653,0.9414751325
130,1.5,"A variable is the memory address for a specific type of stored data, or from a mathematical perspective, a symbol representing a fixed definition with changing values.",5,5,5,0.02127283812,0.9787271619,0.9728553886,0.4109321237,0.4830067685,0.9890804054,0.8751504358,0.9999653114,0.9590982915
131,1.5,A variable is a value that is subject to change in a computer's memory that can be used by programs.  Programs can change the value of the variable and recall it later or act on it directly.,5,5,5,0.01544004679,0.9845599532,0.9802981592,0.4535965025,0.520451002,0.9960501266,0.9548389856,0.9999460519,0.9363890952
132,1.5,a symbol that stands in for a value that may or may not change depending on the program.,3,5,4,0.0221310854,0.9778689146,0.9717602461,0.3032686114,0.3885162872,0.9959378525,0.9535552956,0.9999435651,0.9334569319
133,1.5,"a placeholder to hold information used in the program... for example: int can hold: 1, 2, 3, 4, 68, 72, 256, etc. float can hold: 1.54, 55.55, 1.24, 5.657, 8.8123, et. char can hold: A, B, C, D, E, F, !, 4, 5, 6, P, etc. ",4,5,4.5,0.05564248562,0.9443575144,0.9289989591,0.2305199355,0.3246686823,0.9800694215,0.7721230372,0.9999430533,0.9328534642
134,1.5,a stored value used by the program,4,5,4.5,0.04067331553,0.9593266845,0.9480999508,0.3873725533,0.4623297992,0.994311624,0.9349617549,0.9999455501,0.9357974427
135,1.5,"A way to store different values into the program, such as numbers, words, letters, etc.",4,5,4.5,0.03975433111,0.9602456689,0.9492725952,0.3192382753,0.4025320033,0.9930742735,0.9208144657,0.9999524009,0.9438753109
136,1.5,An object with a location in memory where value can be stored,2,5,3.5,0.02217531204,0.977824688,0.971703812,0.7077282667,0.7434887999,0.9968732323,0.9642499928,0.9999734451,0.9686887812
137,1.5,location in memory where a value can be stored,5,5,5,0.02347552776,0.9765244722,0.9700447079,0.739905715,0.7717292178,0.9963028683,0.9577287161,0.9999756067,0.9712375433
138,1.5,a variable is an object where data is stored.,2,5,3.5,0.03260624409,0.9673937559,0.9583937122,0.3397462368,0.4205307395,0.9947083668,0.9394979282,0.9999702831,0.9649604831
139,1.5,Location in memory where a value can be stored.,5,5,5,0.01446449757,0.9855355024,0.9815429815,0.7916576266,0.8171490906,0.9967005669,0.9622758166,0.999983587,0.9806472557
140,1.5,it is a location in memory where value can be stored,5,5,5,0.02130812407,0.9786918759,0.9728103629,0.6950886846,0.7323957176,0.9961340992,0.9557990893,0.9999752234,0.970785548
141,1.5,A variable is the location in a computer's memory where a value can be stored for use by a program.,5,5,5,0.0141825676,0.9858174324,0.9819027304,0.6928923726,0.7304681326,0.9974892467,0.9712932145,0.999980557,0.9770745264
142,1.5,A variable is a location in a computers memory where a value can be stored   for use by a program.,5,5,5,0.01360148191,0.9863985181,0.9826442086,0.6981696486,0.7350997143,0.9974628355,0.9709912411,0.9999756334,0.9712690924
143,1.5,a location in memory where data can be stored and retrieved,5,5,5,0.03436940908,0.9656305909,0.9561438747,0.5366615653,0.5933527455,0.9970292276,0.9660335704,0.9999636366,0.9571235245
144,1.5,"Is a method or identifier I would say,  we use to bind a data object to memory location; which is then stored in a location that can be accessed when and manipulated later when the variable name is called. ",5,5,5,0.01726001501,0.982739985,0.9779758395,0.4242654741,0.4947087339,0.9889833132,0.8740403283,0.9999673449,0.9614959352
145,1.6,"They can be declared right before they are used, but it is a good practice to declare them at the beginning of the program and label what they are food.",1,3,2,0.0334841609,0.9665158391,0.9572734709,0.3344525993,0.4158847982,0.9928370685,0.9181023734,0.9999541148,0.9458962259
146,1.6,In the Function main() before using the variable.,1,5,3,0.02481579781,0.9751842022,0.9683344937,0.5476376414,0.6029858579,0.9885127733,0.8686603941,0.9998430987,0.8149957782
147,1.6,"Local variables are declared inside the method or function they will be used in at the beginning of the method. Global variables are declared outside of any function or method, generally before functions are defined.",5,5,5,0.01280659437,0.9871934056,0.9836585026,0.7017326355,0.7382267565,0.9928145783,0.9178452306,0.9999800779,0.9765095825
148,1.6,Variables are declared where ever it is defined either inside a block locally or outside a block globally.,4,5,4.5,0.02923995256,0.9707600474,0.9626891745,0.4842191339,0.5473268405,0.9933246516,0.923677172,0.9999763562,0.9721213509
149,1.6,Variables are declared before they are actually used. They can be declared before main() to use globally,3,5,4,0.01926898956,0.9807310104,0.9754123436,0.5927082896,0.6425419447,0.9936317522,0.9271884177,0.99997206,0.9670555953
150,1.6,"For good programing practice they should be declared before main(), but should at least be declared before they are used.",2,3,2.5,0.03468197584,0.9653180242,0.9557450326,0.4370476902,0.5059269983,0.9914298817,0.9020132546,0.999973261,0.9684716679
151,1.6,"They can be declared globally just before the main method (but also outside of it)... or variables can be subject to only the method they're scoped within, but would still be declared at the beginning of that method (but inside of it).",5,5,5,0.0250363946,0.9749636054,0.9680530074,0.552821219,0.6075352054,0.9875425745,0.8575675927,0.9999720655,0.9670620881
152,1.6,local variables are declared inside the method while global variables are declared in the body.,5,5,5,0.01648879051,0.9835112095,0.978959939,0.6892040372,0.7272310788,0.9942997866,0.9348264122,0.9999780408,0.9741076897
153,1.6,-Any where in the main function.,1,3,2,0.05119526386,0.9488047361,0.9346737122,0.3349156678,0.4162912086,0.982315102,0.7977991037,0.9999030455,0.8856797413
154,1.6,"Globally for an entire program, and locally for individual functions (including FOR statements)",4,5,4.5,0.04129976034,0.9587002397,0.9473005934,0.4626392722,0.5283873551,0.988311996,0.8663647998,0.9999795249,0.9758576027
155,1.6,They are usually declared at the beginning before they can be used in the program. They always contain a name and a data type.,2,4,3,0.02824878693,0.9717512131,0.9639539238,0.3902972341,0.4648966343,0.9931116036,0.9212412803,0.9999614133,0.9545019817
156,1.6,Inside the method.,2,3,2.5,0.06983858347,0.9301614165,0.9108844245,0.2714914083,0.3606271431,0.9859120221,0.8389246151,0.9998486522,0.8215439359
157,1.6,at the top,1,2,1.5,0.1357280016,0.8642719984,0.8268080713,-0.0948856771,0.03907765622,0.966293027,0.6146101525,0.9998117927,0.778082473
158,1.6,Global variables are declared in the body of the code. Local variables are declared in the function they are to be used (unless the function is being passed a variable). Variables should always be declared before use.,5,5,5,0.01394540071,0.9860545993,0.9822053606,0.7404744029,0.7722283246,0.9930876187,0.9209670481,0.9999845075,0.9817325769
159,1.6,Variables are usually declared at the beginning of a module of C++ code.,2,3,2.5,0.03389161825,0.9661083817,0.9567535463,0.4688841403,0.5338681404,0.993235881,0.9226622105,0.9999870422,0.9847212857
160,1.6,"In the main function, usually at the top of code.  They can be declared almost anywhere, but must be declared before the code can use or act upon them.",3,4,3.5,0.02408581972,0.9759141803,0.9692659619,0.4763028026,0.5403791017,0.9887297077,0.871140721,0.9999601797,0.9530474458
161,1.6,in the very beginning of the program. Before the main() starts.,1,3,2,0.04549670219,0.9545032978,0.9419452028,0.336553216,0.4177283967,0.9919179368,0.9075934491,0.9999774521,0.9734135193
162,1.6,"In the declaration of Functions, for statements, and while statements. in the body of If, For, while, do while, statements, in namespaces, headers, etc  ( almost anywhere. ) anywhere in the program, as long as it is on it's own line.",2,3,2.5,0.03234231472,0.9676576853,0.9587304919,0.3838783205,0.4592630987,0.9814055961,0.7874002361,0.9999683646,0.9626983092
163,1.6,After declaration of the variable's data type.,1,1,1,0.04122424126,0.9587757587,0.9473969573,0.3888404965,0.463618134,0.9907710781,0.894480801,0.9999274176,0.9144171496
164,1.6,"anywhere in the code, can be at the top, or in the middle of the code, or anywhere.",3,3,3,0.03829199076,0.9617080092,0.9511385737,0.2587004304,0.3494011888,0.9882552853,0.8657163955,0.9999362594,0.9248426973
165,1.6,Before they are used.,2,2,2,0.05986720324,0.9401327968,0.9236081261,0.2543578744,0.3455899607,0.9865246874,0.8459295453,0.9999095751,0.8933788312
166,1.6,Anywhere in the same scope before they are used,3,4,3.5,0.04271775484,0.9572822452,0.9454912011,0.1830786914,0.2830320507,0.9914492887,0.9022351452,0.9999233402,0.9096094452
167,1.6,variables can be declared in classes and methods.,1,4,2.5,0.02684241533,0.9731575847,0.965748485,0.6199510098,0.6664514167,0.9930957287,0.9210597737,0.9999880408,0.9858988037
168,1.6,inside the function scope and outside of the function scope in case of global variables,5,5,5,0.02643281221,0.9735671878,0.9662711476,0.4333076775,0.5026445901,0.9922280345,0.911138962,0.9998095955,0.7754917559
169,1.6,global variables are declared in the main function local variables are declared in any other function,3,5,4,0.02553778887,0.9744622111,0.9674132172,0.6783438325,0.7176996605,0.9944407428,0.936438039,0.9999823518,0.9791907966
170,1.6,"Variables are usually declared at the very beginning of a C++ program, but can be declared any in the program as long as they appear before they are called upon.",4,4,4,0.02600574493,0.9739942551,0.966816095,0.4623780847,0.5281581249,0.9940410587,0.9318682375,0.9999649484,0.9586701739
171,1.6,"Variables are declared in the main function, before any operation is   attempted with the variables.",1,3,2,0.02153760195,0.9784623981,0.9725175441,0.6621569395,0.703493294,0.9929207079,0.9190586679,0.9999842269,0.9814017299
172,1.6,"anywhere, but where you declare them depends on where you want them to be accessible (their scope)",4,5,4.5,0.04372239113,0.9562776089,0.944209263,0.3492892981,0.4289061717,0.991719248,0.9053217336,0.9999574303,0.9498055452
173,1.6,It depends if itâ€™s a global then they have to be declared out side the source code to be used in every scope however a local variable is one declared in a local function etc. which obviously doesnâ€™t need to be declared outside the variable seeing how it is used for the function or block its being called for.,4,5,4.5,0.02300697565,0.9769930243,0.9706425907,0.5533139706,0.607967667,0.9909589921,0.8966293213,0.9999672052,0.9613312762
174,1.7,"""The â€œdoâ€ statement first evaluates the condition and then executes the lines of code in the statement 0 or more times. 	The â€œdo whileâ€ statement executes the lines of code and then it evaluates the condition. """,4,5,4.5,0.03729707003,0.96270293,0.9524081147,0.3338249624,0.415333955,0.9898070801,0.8834588957,0.999879465,0.8578756948
175,1.7,do...while statements evaluate whether or not to loop after running the block contained within it at least once. So the main differance is that while statements have a possibility of never being used. Do ... while statements on the other hand are always run at least once before evaluating whether to run again.,5,5,5,0.01066350937,0.9893364906,0.9863931264,0.7267025113,0.7601414752,0.9925428754,0.9147387061,0.9999669388,0.9610170899
176,1.7,"The main difference between a while and a do...while loop is that the do...while loop always cycles through the loop at least once, but the while loop does not always do so.",5,5,5,0.01377338171,0.9862266183,0.9824248607,0.5308815241,0.5882799138,0.9945580412,0.9377791752,0.9999388668,0.9279170909
177,1.7,While loop used to execute a block of code as long as some condition is true.  A do...while loop used to execute a block of code as long as some condition is satisfied.  The difference between while and do...while is while loop tests its condition before the execution of its contents and the do...while loop tests its condition after the execution of its contents at least once.,5,5,5,0.01529425383,0.9847057462,0.9804841943,0.5974210501,0.6466780814,0.9919858042,0.9083694135,0.9999459561,0.9362761302
178,1.7,"The termination condition of a do...while statement is usually at the end of the loop so it will run at least once. As for the while statement, if the condition is false to begin with, then the loop will never run.",5,5,5,0.01285117865,0.9871488214,0.9836016122,0.6338530183,0.6786524628,0.9902119083,0.8880875137,0.9999284854,0.9156762355
179,1.7,A while loop will check the statement to make sure it is true before executing. A do while loop will execute before checking the statement to see if it should run again.,5,5,5,0.01544290781,0.9845570922,0.9802945085,0.6252446771,0.6710973841,0.9892570717,0.8771703562,0.9999194231,0.9049907658
180,1.7,"A while statement will test the condition of the while loop FIRST - there is a chance the loop will never run. A do...while loop will ALWAYS run once, and then the while test will determine if it will run again.",5,5,5,0.0133728981,0.9866271019,0.9829358866,0.5790833235,0.6305840438,0.9813050344,0.7862504611,0.9999582367,0.9507563503
181,1.7,a do while loop always executes once. A while loop's conditional statement has to be true for it to run.,5,5,5,0.0208786726,0.9791213274,0.9733583525,0.5923318267,0.6422115434,0.9948585965,0.9412155848,0.9999794605,0.9757816624
182,1.7,"-WHILE statement --The condition is checked for validity, then is repeated until the conditon is false.    -Do...WHILE statement--The code is performed at least once then checked for valid condition.  Will continue to                             ",5,5,5,0.02326858044,0.9767314196,0.9703087773,0.5020393133,0.5629666547,0.9800263634,0.771630731,0.9999515196,0.9428362023
